name	SRX3292449	SRX3292448	SRX3292447	SRX3292446	SRX3292445	SRX3292444	SRX3292443	SRX3292442	SRX3292441	SRX3292440	SRX3292429	SRX3292428	SRX3292416	SRX3292415	SRX3292421	SRX3292420	SRX3292423	SRX3292422	SRX3292425	SRX3292424	SRX3292427	SRX3292426	SRX3292417	SRX3292435	SRX3292450	SRX3292451	SRX3292452	SRX3292453	SRX3292454	SRX3292438	SRX3292439	SRX3292418	SRX3292419	SRX3292432	SRX3292433	SRX3292430	SRX3292431	SRX3292436	SRX3292437	SRX3292434	SRX3292413	SRX3292414
hsa-miR-4754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-144-3p	7	4	10	2	19	28	152	0	2	5	15	11	0	0	5	33	30	42	8	22	100	19	45	20	20	18	0	4	2	659	5	39	41	11	24	28	21	7	116	7	82	0
hsa-miR-331-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4762-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
hsa-miR-26b-5p	34	0	20	0	5	49	270	17	15	13	85	51	14	24	45	431	366	202	303	706	180	114	826	20	42	53	5	2	5	1472	14	100	119	128	102	73	92	53	146	43	159	0
hsa-miR-889-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	2	12	0	0	17	0	0	0	0	0	0	0	0	0	0	3	6	10	0	0	0	0	2	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-5p	0	0	0	0	4	0	0	0	0	0	0	2	0	3	0	0	0	6	0	8	0	2	11	0	3	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	4	0
hsa-miR-6819-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
hsa-miR-3120-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	34	7	0	0	6	0	0	0	0	0	0	4	0	5	5	2	0	0	0	0	0	0	0	0
hsa-miR-181c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	2	21	0	2	4	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0
hsa-miR-3661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-5p	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-191-3p	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	7	11	6	3	21	0	8	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	3	0
hsa-miR-4748	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1229-3p	0	0	0	0	0	0	0	0	0	4	7	8	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	3	0
hsa-miR-6785-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-214-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-93-5p	10	0	7	0	13	2	117	0	15	8	22	13	2	13	7	108	193	60	104	257	25	37	328	10	42	26	3	0	0	257	3	44	36	74	28	22	34	4	45	6	74	0
hsa-miR-98-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-33b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4741	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6866-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-6505-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-296-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	3	0	4	0	0	0	0	0
hsa-miR-148a-3p	82	3	59	23	84	27	1964	6	23	16	75	50	4	93	56	2701	738	178	710	3712	196	111	1413	19	212	325	6	0	5	834	11	201	188	588	264	127	191	22	148	57	327	2
hsa-miR-127-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	7	2	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
hsa-miR-4745-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-185-3p	2	0	4	0	2	0	35	0	4	0	0	9	0	3	4	47	69	15	34	45	4	4	80	0	4	0	0	0	0	19	0	0	6	39	4	5	9	0	8	4	29	0
hsa-miR-1271-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-377-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0
hsa-miR-6855-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	0	7	0
hsa-miR-19b-3p	18	0	12	2	25	2	66	0	0	0	20	10	0	0	17	149	157	40	50	296	58	24	184	0	56	30	0	0	0	424	0	26	30	93	41	43	26	0	35	3	44	0
hsa-miR-4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1260b	0	2	0	0	2	0	2	0	0	0	19	19	12	33	3	22	31	2	0	7	10	0	35	2	1	3	0	0	3	0	0	16	5	9	6	9	4	8	0	7	14	0
hsa-miR-3074-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	8	0	0	0	0	0	0	0	0	6	2	3	0	0	0	0	0	0	0	0
hsa-miR-1260a	2	0	0	0	0	0	4	0	0	0	4	6	2	4	0	4	21	0	0	6	0	0	15	0	1	0	0	0	0	0	0	21	0	3	3	2	10	0	0	1	5	0
hsa-miR-18a-5p	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	16	5	18	27	2	0	33	0	0	5	0	0	0	18	0	0	3	13	6	5	0	0	5	2	4	0
hsa-miR-331-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	3	0	13	12	4	0	12	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	5	0
hsa-miR-6733-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-499a-5p	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	10	2	0	2	8	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0
hsa-miR-26b-3p	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	17	8	3	19	28	2	4	22	0	0	0	0	0	0	4	0	2	2	3	3	0	0	0	0	0	5	0
hsa-miR-944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-5189-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	10	0	0
hsa-miR-941	3	0	0	0	2	4	92	0	8	4	11	5	0	11	4	32	50	31	25	19	9	9	65	0	35	6	0	8	0	48	0	9	10	37	14	4	2	0	7	0	6	0
hsa-miR-940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-628-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181c-3p	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	14	8	0	33	20	0	0	8	0	0	0	0	0	0	0	0	2	6	16	0	0	0	0	0	0	2	0
hsa-miR-494-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	11	0	13	22	2	4	105	0	0	0	0	0	0	4	0	0	2	20	9	6	0	0	0	0	12	0
hsa-miR-873-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6727-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
hsa-miR-93-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	7	0	14	20	0	0	16	0	0	0	0	0	0	0	0	0	0	6	2	0	5	0	0	0	3	0
hsa-miR-5009-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7c-5p	19	0	4	2	4	14	65	2	9	7	36	52	21	118	13	64	34	62	90	125	41	30	148	48	17	40	4	10	2	300	1	44	42	51	15	22	56	26	43	36	78	0
hsa-miR-4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-6861-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-296-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-483-5p	19	8	15	20	30	0	18	2	0	5	0	12	8	3	4	11	0	34	0	12	58	4	0	17	66	88	0	0	0	19	0	106	17	10	8	13	0	27	13	19	14	0
hsa-miR-122-5p	856	584	1723	1866	1270	721	29735	373	2531	564	1231	3521	1368	1062	1444	8640	947	19502	702	6377	11055	2904	2293	1671	12188	48959	179	1286	193	93708	207	11840	27014	1778	1879	2370	5856	1936	7201	4503	5651	257
hsa-miR-675-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-127-3p	71	21	256	22	62	5	115	2	6	6	347	248	43	1232	184	5381	663	300	937	2092	529	322	6395	89	162	31	20	63	29	267	6	92	615	1974	1129	1125	314	46	75	435	575	10
hsa-miR-323b-3p	0	0	6	0	0	0	2	0	0	0	11	20	4	2	11	78	21	11	26	20	15	13	111	0	6	0	0	2	0	7	0	8	33	37	30	22	3	0	0	9	11	0
hsa-miR-4286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-450b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-200b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130a-3p	2	0	0	0	5	0	12	0	0	0	7	0	2	0	6	38	29	5	29	53	6	4	34	0	2	0	2	0	0	7	0	20	5	10	11	4	11	0	2	0	0	0
hsa-miR-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-361-5p	3	0	0	0	0	0	9	0	0	0	3	2	0	0	0	13	30	5	15	29	4	0	74	0	4	0	0	0	0	0	0	5	6	3	5	2	0	0	0	0	6	0
hsa-miR-3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3198	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0
hsa-miR-3196	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-18a-3p	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	2	2	2	7	0	2	0	21	0	0	0	0	0	0	18	0	4	5	4	2	3	2	0	2	0	3	0
hsv2-miR-H10	5	0	6	14	14	5	14	0	4	4	4	0	0	4	0	2	0	6	7	0	7	3	4	9	8	7	2	4	0	22	0	0	6	2	4	5	0	4	6	0	13	0
hsa-miR-5010-5p	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	2	0	0	2	5	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	4	0	6	0
hsa-miR-3913-5p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	2	0	3	2	0	0	0	2	0	2	0
hsa-miR-365b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-4804-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-513c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-431-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	10	0	13	14	0	2	75	0	0	0	0	0	0	10	0	0	4	5	5	0	2	0	0	0	3	0
hsa-miR-628-3p	0	0	0	0	0	0	2	0	0	0	5	0	0	0	4	4	24	7	7	39	2	0	40	4	0	0	0	0	0	0	0	4	0	12	2	4	0	0	0	4	10	0
hsa-miR-6891-5p	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-873-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3144-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-484	99	3	30	10	133	40	458	26	29	40	101	156	14	207	192	453	736	378	531	870	263	189	1800	49	198	142	0	35	15	324	7	408	187	571	353	372	369	55	147	172	373	0
hsa-miR-99a-5p	142	37	94	29	102	57	704	6	20	29	107	16	9	34	66	518	503	310	378	725	407	133	813	37	459	838	4	10	3	1167	13	388	224	459	144	136	328	5	172	40	193	4
hsa-miR-6803-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	3	0	0	0	0	3	0
hsa-miR-3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	11	3	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4664-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	9	6	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-425-5p	32	5	21	13	57	15	157	3	0	5	77	27	5	115	46	371	615	155	374	611	181	111	1052	14	138	81	2	6	8	315	2	165	86	228	136	130	129	17	43	12	250	0
hsa-miR-3183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-483-3p	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	2	0	0
hsa-miR-10398-5p	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-3180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-501-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	2	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	9	0
hsa-miR-3191-3p	0	0	3	0	0	0	11	0	0	0	0	0	0	2	0	9	11	0	19	9	0	0	13	2	0	0	0	0	0	0	0	0	0	11	4	4	0	0	0	0	2	0
hsa-miR-200b-3p	2	0	0	0	0	0	5	0	0	0	0	0	0	4	2	4	22	4	11	17	0	0	13	0	0	0	0	6	0	3	0	4	4	7	0	0	0	0	0	2	9	0
hsa-miR-3615	95	7	57	41	225	41	574	6	28	37	46	66	10	111	55	224	254	119	195	360	135	91	464	16	358	294	4	4	6	521	3	232	89	328	152	144	159	33	137	74	181	0
hsa-miR-3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-3127-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-3180-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-361-3p	7	2	11	6	12	0	36	0	2	0	28	14	0	27	43	492	447	65	575	580	89	34	896	8	26	28	0	4	0	92	0	88	58	323	82	56	92	18	7	7	62	0
hsa-miR-6763-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29b-3p	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	11	2	0	15	0	0	5	0	3	0	0	0	0	25	0	3	6	0	2	0	0	0	0	0	2	0
hsa-miR-937-3p	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	5	0	0	0	0	2	0	0	2	0	4	0	2	0	3	0	0	0
hsa-miR-3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3174	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125b-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
hsa-miR-5010-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3	0	0	10	0	0	12	0	0	0	0	0	0	7	0	0	2	2	0	0	11	0	0	0	0	0
hsa-miR-4781-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-431-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	2	0	0
hsa-miR-6833-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-30d-5p	798	115	306	147	673	161	4035	34	114	138	3179	1413	236	2586	3398	13498	14277	4207	17378	26873	4232	3573	42577	545	1714	913	64	276	264	6949	87	4941	3874	11954	6017	4372	4357	635	1231	1517	5913	32
